"c_id" "s_id" "t" "cov" "y"
158 632 2 -1.25850054249978 3
158 632 3 -1.74103453332643 3
159 633 0 -1.3634883938329 1
159 633 1 1.27531773984395 2
159 633 2 0.972626077596556 1
159 633 3 -1.93370901230201 3
159 634 0 -1.69761589204775 1
159 634 1 0.305776380017626 1
159 634 2 0.083330221063454 1
159 634 3 0.7979549908526 2
159 635 0 -0.14530356273277 1
159 635 1 0.567956237779895 1
159 635 2 0.848075526341036 1
159 635 3 -0.28981229015266 1
159 636 0 1.1902884007763 2
159 636 1 -0.420865565113054 2
159 636 2 -1.19231351249141 2
159 636 3 0.966634725568513 3
160 637 0 1.56038402993575 2
160 637 1 0.185535820597699 3
160 637 2 0.479919054273245 3
160 637 3 0.937720259843558 3
160 638 0 -1.22066982158589 3
160 638 1 -0.975986016261625 1
160 638 2 1.04854549305738 3
160 638 3 0.724205604032713 2
160 639 0 1.31699853533781 2
160 639 1 -0.574749394455546 2
160 639 2 -0.979371643301825 3
160 639 3 -1.09475411334543 3
160 640 0 -1.15663132695427 2
160 640 1 -0.149387917530333 2
160 640 2 1.00325626530244 3
160 640 3 0.0286599181706233 2
161 641 0 -0.540469012730076 3
161 641 1 0.355281932473705 3
161 641 2 0.550512582817279 3
161 641 3 -1.30185125580716 3
161 642 0 -1.56251267761497 1
161 642 1 -1.92041844577873 2
161 642 2 0.0253217085495082 2
161 642 3 1.07384529936179 3
161 643 0 0.465837227903842 3
161 643 1 -0.513615351466221 3
161 643 2 -0.300398511795205 3
161 643 3 0.639118467138639 3
161 644 0 0.572452170631866 3
161 644 1 -0.223980939077464 2
161 644 2 0.756871694440427 3
161 644 3 -0.163918384969556 3
162 645 0 0.40007180311333 1
162 645 1 0.60500272635114 2
162 645 2 0.100871055523012 2
162 645 3 -0.674478930780904 1
162 646 0 -1.05127684914113 1
162 646 1 0.681782712985362 1
162 646 2 -0.776455893237607 1
162 646 3 1.60472276422652 3
162 647 0 -0.18227865450383 3
162 647 1 0.620750593908678 3
162 647 2 0.72396099309445 3
162 647 3 0.320852650304707 3
162 648 0 0.996653876701803 1
162 648 1 0.0891365239716314 3
162 648 2 -0.553000488162228 1
162 648 3 -0.499584814574664 1
163 649 0 -0.45356893697976 3
163 649 1 0.932054967560031 3
163 649 2 1.05621194007737 3
163 649 3 -1.89843295520265 3
163 650 0 -1.69792664610069 3
163 650 1 -1.80410289366787 3
163 650 2 1.09341971484468 3
163 650 3 -0.426093681534235 3
163 651 0 -2.10916787504452 3
163 651 1 0.393882330838367 3
163 651 2 0.291741593079979 3
163 651 3 0.0739887669698205 3
163 652 0 -1.12266855323796 3
163 652 1 0.0132106369589881 3
163 652 2 -0.394755524185126 3
163 652 3 -0.796576723795173 3
164 653 0 0.774975212056865 2
164 653 1 1.03146954419336 3
164 653 2 1.52606994243541 3
164 653 3 0.126690894147547 3
164 654 0 0.854068473454012 2
164 654 1 -0.056413795872381 3
164 654 2 0.350274699621893 3
164 654 3 0.433370877426756 3
164 655 0 -0.69418934377772 3
164 655 1 0.704967212672254 3
164 655 2 1.01328900443627 3
164 655 3 -1.01934532462293 3
164 656 0 -0.654941695766436 3
164 656 1 0.190251588639503 3
164 656 2 1.32470658032817 3
164 656 3 0.106412928907081 3
165 657 0 -1.52805749307905 3
165 657 1 -0.817731033270625 3
165 657 2 -0.100519978504633 3
165 657 3 -0.540403829699388 3
165 658 0 -0.0114974036189902 1
165 658 1 1.02766622193633 2
165 658 2 -1.72793101171858 2
165 658 3 -0.963282066010218 3
165 659 0 0.713290740578702 3
165 659 1 -0.0640618385715688 3
165 659 2 0.475058081839321 3
165 659 3 0.656725969404349 3
165 660 0 -0.419607259373065 1
165 660 1 0.771176205329692 2
165 660 2 0.404972605964483 2
165 660 3 0.954112494360428 3
166 661 0 -1.03505943422427 3
166 661 1 -0.876914933089268 2
166 661 2 0.38968062856904 3
166 661 3 0.136232100910716 3
166 662 0 0.276331042798272 3
166 662 1 -0.498782786863132 3
166 662 2 0.664018470588636 3
166 662 3 -1.64539051909216 3
166 663 0 0.946189298977199 1
166 663 1 1.1846522960551 2
166 663 2 -0.0702158026471179 2
166 663 3 1.41008338016382 2
166 664 0 -0.449062461769681 2
166 664 1 -1.5674859649836 2
166 664 2 0.113125047235234 3
166 664 3 0.094526720645653 3
167 665 0 -0.756489477473215 1
167 665 1 0.718287492303951 2
167 665 2 1.63585308124204 2
167 665 3 -0.594556926628769 3
167 666 0 0.7676640772256 1
167 666 1 0.175821133286469 3
167 666 2 -1.1924062260056 3
167 666 3 0.698614371481152 2
167 667 0 0.385459838843098 1
167 667 1 0.0268871114368764 2
167 667 2 -0.314714137866734 2
167 667 3 0.21895778944069 3
167 668 0 -2.425220062188 3
167 668 1 1.66223571002574 2
167 668 2 1.18870308668575 3
167 668 3 0.166267407679887 3
168 669 0 2.06270037220602 1
168 669 1 0.0661816232987322 1
168 669 2 -0.715386522313529 1
168 669 3 -1.11936449575762 1
168 670 0 0.582471883819367 1
168 670 1 -0.480394851930744 1
168 670 2 0.0466303818835903 1
168 670 3 0.855597698376572 1
168 671 0 -0.678644552889922 1
168 671 1 0.29684892963835 1
168 671 2 -1.10233324579684 1
168 671 3 0.800281349077149 1
168 672 0 0.940724417296037 1
168 672 1 1.41856735394949 1
168 672 2 1.39079043284777 1
168 672 3 -1.01727553287479 1
169 673 0 0.874953100010998 2
169 673 1 -1.99336785383515 3
169 673 2 2.2895547169591 3
169 673 3 -0.617976270582055 3
169 674 0 -0.540094554960265 2
169 674 1 -0.00974774702554518 2
169 674 2 -0.3298172660665 3
169 674 3 -1.01424690669881 3
169 675 0 -0.804658838280316 3
169 675 1 -0.734095421488599 3
169 675 2 -0.649386293828071 3
169 675 3 -0.811742847482589 3
169 676 0 0.780645491659877 2
169 676 1 -0.583842968516099 3
169 676 2 0.834323598887849 3
169 676 3 -1.24166614824465 3
170 677 0 -0.462327738539124 1
170 677 1 0.809382188096826 3
170 677 2 0.998396027607311 3
170 677 3 0.732601541141755 3
170 678 0 0.82828269120501 2
170 678 1 -0.758842186838005 1
170 678 2 -0.135412962577361 2
170 678 3 2.23470727365803 3
170 679 0 0.935095860592269 1
170 679 1 -0.0645459169641465 1
170 679 2 0.158175682600891 3
170 679 3 -0.0106645587218563 3
170 680 0 -0.0179752134444881 2
170 680 1 0.366052820013649 3
170 680 2 -0.3529434174187 3
170 680 3 1.65996542388312 3
171 681 0 -1.33270721587646 1
171 681 1 -0.991533313174716 2
171 681 2 -1.52137800178651 3
171 681 3 -0.231447656813205 1
171 682 0 -1.802872566158 1
171 682 1 -1.6883793684936 1
171 682 2 0.760240480739341 2
171 682 3 0.631141585514642 2
171 683 0 0.93586377468256 3
171 683 1 1.17426211802168 2
171 683 2 0.745751269056245 1
171 683 3 0.0388997005695893 1
171 684 0 -0.44215634725972 1
171 684 1 -0.0317302800262012 2
171 684 2 2.22622492040677 3
171 684 3 1.79812758656378 3
172 685 0 -2.27184667011339 3
172 685 1 -2.15716537720671 3
172 685 2 0.0911818258627924 3
172 685 3 -1.29453248478255 3
172 686 0 0.864260228322217 3
172 686 1 2.75322471189191 3
172 686 2 3.4174052511949 3
172 686 3 1.27248929725195 3
172 687 0 0.263161188294443 3
172 687 1 -0.0521482322048691 3
172 687 2 -1.36901233435831 3
172 687 3 1.94732779034037 3
172 688 0 0.743446704226803 2
172 688 1 0.736655708255452 3
172 688 2 -1.67910456041411 3
172 688 3 0.545363594013405 3
173 689 0 1.55292219453446 1
173 689 1 0.228018556701137 1
173 689 2 1.03812280549121 2
173 689 3 -0.873179889531807 2
173 690 0 -0.00288952845055601 3
173 690 1 0.0271088778138074 3
173 690 2 1.37422856770913 3
173 690 3 -0.9291082957379 2
173 691 0 -0.102862413548871 1
173 691 1 0.499324434750037 1
173 691 2 0.455532814920523 1
173 691 3 0.389219082181911 1
173 692 0 0.779260068413567 1
173 692 1 0.196444491084241 3
173 692 2 0.223382030509125 3
173 692 3 0.35165225102504 2
174 693 0 1.46515626141564 3
174 693 1 0.341857675624188 3
174 693 2 0.712832211106761 3
174 693 3 -0.334725541827334 3
174 694 0 1.94729793972766 3
174 694 1 -1.27487683635358 3
174 694 2 0.575700702584821 3
174 694 3 -1.16078427117358 3
174 695 0 -0.378486072823 2
174 695 1 0.0176363053739301 3
174 695 2 -0.565153987039842 3
174 695 3 -0.0774580449244564 3
174 696 0 -1.39346405628152 3
174 696 1 -0.334838180714917 3
174 696 2 -1.43583260375041 2
174 696 3 -1.14566145396735 3
175 697 0 -0.331815034940717 1
175 697 1 1.31592371270578 3
175 697 2 0.460418157088526 3
175 697 3 -0.366275370331581 3
175 698 0 -0.177167330890849 2
175 698 1 0.508570101808618 3
175 698 2 0.0307129318237325 3
175 698 3 2.55590576252947 3
175 699 0 -0.369804068122444 1
175 699 1 0.426443959063914 1
175 699 2 -1.16443083042677 1
175 699 3 0.981664885800757 1
175 700 0 -0.127673048709064 1
175 700 1 1.33593198318299 1
175 700 2 1.7678211650204 1
175 700 3 1.63936551549227 2
176 701 0 0.241241815945223 1
176 701 1 0.908151993953703 2
176 701 2 -0.771682117590834 2
176 701 3 -0.0615048689004212 3
176 702 0 -0.565454961204958 2
176 702 1 0.627638324315293 1
176 702 2 -0.29650684706025 2
176 702 3 0.797576247258987 3
176 703 0 0.866789312209469 2
176 703 1 1.23439429292341 2
176 703 2 -0.336955553025957 3
176 703 3 1.71905537727197 3
176 704 0 0.53359504546788 3
176 704 1 -0.502409917103592 3
176 704 2 0.674498686184911 3
176 704 3 -0.398893568248774 3
177 705 0 -0.473112857741015 1
177 705 1 -0.76837516707062 1
177 705 2 0.305170982753862 1
177 705 3 0.435228984999993 1
177 706 0 -1.11686658512596 1
177 706 1 -0.349578328986849 1
177 706 2 -0.587660449421319 1
177 706 3 -0.264499392339853 1
177 707 0 -1.68211376069046 3
177 707 1 -0.770493786196816 3
177 707 2 -0.135065550211516 3
177 707 3 1.48418177301414 3
177 708 0 -0.174182589834971 1
177 708 1 -0.552029498655578 1
177 708 2 -0.177587978222638 1
177 708 3 1.22959141100298 1
178 709 0 0.270117982517841 3
178 709 1 2.76919636863514 3
178 709 2 2.27036302507811 3
178 709 3 -0.767459899479106 3
178 710 0 -1.3860351113509 1
178 710 1 0.85516987084159 1
178 710 2 -1.42234312690054 3
178 710 3 -0.941565515265113 3
178 711 0 0.446112290846584 1
178 711 1 0.827809122334147 3
178 711 2 -0.624863050932359 3
178 711 3 -1.08676305513238 2
178 712 0 1.39375926659911 3
178 712 1 -0.780667118542085 3
178 712 2 -1.78151798225574 3
178 712 3 -0.552545493131291 3
179 713 0 0.633338022887532 3
179 713 1 -2.26074143583518 3
179 713 2 0.209556830700849 3
179 713 3 1.23725594644635 3
179 714 0 2.29335535682031 1
179 714 1 -0.173872750437422 1
179 714 2 -1.01880687406739 1
179 714 3 -0.0256699236857095 1
179 715 0 -0.259865977377882 1
179 715 1 0.222203592399417 2
179 715 2 0.62043610892358 2
179 715 3 2.18798349329704 3
179 716 0 0.578117098807803 1
179 716 1 -0.224568696626069 1
179 716 2 -1.98617740752607 1
179 716 3 -0.268138310937923 3
180 717 0 -0.374325452677288 2
180 717 1 -1.24160051140747 1
180 717 2 0.761649916348127 2
180 717 3 0.807244690621053 3
180 718 0 0.0576543132865752 1
180 718 1 -2.11534978542167 1
180 718 2 -0.785147156539645 1
180 718 3 0.0593396437447936 2
180 719 0 -1.23287389658533 1
180 719 1 0.426387564574986 2
180 719 2 -0.396343586726371 2
180 719 3 0.535786809207709 3
180 720 0 0.12116325625706 3
180 720 1 0.574450170420678 2
180 720 2 -0.520056324368805 1
180 720 3 -0.270045458117331 2
181 721 0 0.0512987595053018 1
181 721 1 0.375289777556404 1
181 721 2 0.0423987028903047 1
181 721 3 0.6792707627901 1
181 722 0 -1.11924420759539 1
181 722 1 0.457571979301017 2
181 722 2 -1.85088794110807 1
181 722 3 0.238750473267071 1
181 723 0 0.370184670424422 1
181 723 1 0.521183825592668 1
181 723 2 -0.796745010572944 1
181 723 3 0.475996929251686 2
181 724 0 1.38778956282299 1
181 724 1 0.276022886556435 1
181 724 2 1.06131538222553 3
181 724 3 -0.142733669079071 2
182 725 0 0.470251886671471 2
182 725 1 0.941133859417676 3
182 725 2 2.01198421069012 3
182 725 3 1.24395547086567 3
182 726 0 1.42988580862085 3
182 726 1 -0.534793942293876 1
182 726 2 -0.620312237158753 3
182 726 3 -0.226410140963563 3
182 727 0 -0.0271988503035342 1
182 727 1 0.586724126001841 2
182 727 2 0.814465832140225 3
182 727 3 -1.01670782273298 1
182 728 0 0.383489668160419 1
182 728 1 0.432292012583463 1
182 728 2 0.949027821182756 2
182 728 3 -0.905475731420472 2
183 729 0 0.03906065622044 2
183 729 1 1.04955838615188 1
183 729 2 0.41168192939087 3
183 729 3 0.284785344796346 3
183 730 0 0.16925984983405 3
183 730 1 -0.0258391503224069 3
183 730 2 -0.819926895197843 3
183 730 3 -0.892819262691143 3
183 731 0 1.16512533404133 3
183 731 1 -1.4688611494741 3
183 731 2 1.51175502698108 3
183 731 3 2.03195934369399 3
183 732 0 -0.213716404158366 3
183 732 1 -0.263776133858374 3
183 732 2 -0.109641485658085 3
183 732 3 -0.891661024732186 3
184 733 0 2.37623302522731 3
184 733 1 -0.056116863315482 1
184 733 2 -1.41934715391221 3
184 733 3 0.580569617049258 3
184 734 0 -1.01670798011902 2
184 734 1 -0.0848328281459914 3
184 734 2 -0.51891552829073 1
184 734 3 2.17947722787886 2
184 735 0 -0.184835709079622 3
184 735 1 0.0552339736228494 3
184 735 2 -1.4610846523956 1
184 735 3 -1.51570090240727 3
184 736 0 1.31888582293902 1
184 736 1 -2.23865080412566 1
184 736 2 1.07635763503885 2
184 736 3 0.277700014908622 1
185 737 0 -0.691303506966296 3
185 737 1 -2.07773566135279 3
185 737 2 -0.864987371445727 3
185 737 3 -0.820470217851848 1
185 738 0 -0.397070755013813 2
185 738 1 -0.408869656266832 3
185 738 2 -1.39329610835193 3
185 738 3 -0.754971814957188 3
185 739 0 -0.584043032027591 1
185 739 1 0.71319902816891 1
185 739 2 0.197298242159294 1
185 739 3 -0.316452974851729 2
185 740 0 0.280285737876271 3
185 740 1 1.18234977724451 3
185 740 2 -0.394136329190023 3
185 740 3 -0.196934552049703 3
186 741 0 -1.90545842141734 1
186 741 1 -0.220946835471128 1
186 741 2 1.00133176490331 1
186 741 3 -1.55550884392253 2
186 742 0 -0.370496650056546 1
186 742 1 1.04207876891883 2
186 742 2 0.511656961955012 3
186 742 3 -0.299514727359638 2
186 743 0 -0.0388880899182184 2
186 743 1 0.144011092648586 1
186 743 2 0.838762866467884 3
186 743 3 1.36075150301355 2
186 744 0 1.3002377689559 1
186 744 1 -0.39832400286586 1
186 744 2 0.812381669069136 3
186 744 3 -0.310156720283948 2
187 745 0 0.191259163747915 1
187 745 1 -0.362008284308707 2
187 745 2 -1.80569119759108 3
187 745 3 0.0757651354204269 3
187 746 0 0.801196319420896 2
187 746 1 0.393432274839694 3
187 746 2 0.638448445858095 2
187 746 3 0.338738856403149 2
187 747 0 -0.660324425026748 2
187 747 1 0.703874204037739 2
187 747 2 1.60381047565214 3
187 747 3 1.0694175693945 3
187 748 0 1.02755044335068 2
187 748 1 -1.40871205091646 2
187 748 2 0.870242056485352 3
187 748 3 -0.607286254604383 3
188 749 0 0.406530356384818 3
188 749 1 0.0848815030781129 3
188 749 2 -1.54700877699071 3
188 749 3 -1.63971923734739 3
188 750 0 0.387905580141164 3
188 750 1 -0.820020088603751 3
188 750 2 -0.0835093061626998 3
188 750 3 -0.285146658897181 3
188 751 0 2.03026834730459 1
188 751 1 -0.246835676169506 3
188 751 2 1.41332650809212 3
188 751 3 0.811827541036368 3
188 752 0 0.381587332581152 2
188 752 1 1.13443824688003 2
188 752 2 1.0122021618065 3
188 752 3 0.201567490438284 3
189 753 0 -0.848062712132393 2
189 753 1 0.62688743546622 3
189 753 2 -1.11294613793433 3
189 753 3 0.466042748472923 3
189 754 0 0.372290340992538 3
189 754 1 -0.6862321965486 3
189 754 2 -0.146790622133879 3
189 754 3 0.253768579573509 3
189 755 0 0.30640674989015 3
189 755 1 -1.19641524672741 3
189 755 2 -0.0996397930704041 3
189 755 3 -1.3449627326318 3
189 756 0 -0.204673363458279 3
189 756 1 0.834720045786103 3
189 756 2 0.656170070659211 3
189 756 3 2.27165865675065 3
190 757 0 0.347514527340861 1
190 757 1 -0.833223435259664 1
190 757 2 -1.23138075053673 2
190 757 3 0.370393027028921 3
190 758 0 -1.99373608351558 1
190 758 1 -0.197332250277871 3
190 758 2 -1.44480409605251 3
190 758 3 -0.678703876222614 3
190 759 0 0.274177819394569 1
190 759 1 -0.788950644755905 2
190 759 2 -2.22408734919663 2
190 759 3 -0.763430501908209 3
190 760 0 -1.11498629022042 1
190 760 1 0.849528914282741 3
190 760 2 -1.15001265546955 3
190 760 3 -1.56990964645196 3
191 761 0 0.330556418595756 1
191 761 1 0.787701290521941 1
191 761 2 -0.100660894869629 2
191 761 3 -0.967705260686855 1
191 762 0 -1.95119057184008 1
191 762 1 -1.36607400754444 1
191 762 2 0.897637349164782 1
191 762 3 -1.04199120023391 1
191 763 0 -0.307130868280916 1
191 763 1 -0.694302474186183 1
191 763 2 0.882219742985186 3
191 763 3 -0.640694530656826 3
191 764 0 0.992043237689683 1
191 764 1 -1.04563610032726 1
191 764 2 -1.16666529449231 1
191 764 3 -0.106925509072436 1
192 765 0 -1.82046434762177 3
192 765 1 0.84105329953639 2
192 765 2 0.46318490566372 3
192 765 3 0.359609065721428 3
192 766 0 0.147503895019432 3
192 766 1 -0.620932855259835 3
192 766 2 0.234517125195173 3
192 766 3 2.56950612477703 3
192 767 0 -0.118684122666084 3
192 767 1 -0.632849608086009 3
192 767 2 -0.437223115388409 3
192 767 3 1.19711160485721 3
192 768 0 -0.549279397287001 3
192 768 1 0.484725424619005 3
192 768 2 1.23764916216136 3
192 768 3 1.415522776788 3
193 769 0 0.0825713154948527 3
193 769 1 0.544165006090631 2
193 769 2 -2.40322798438369 3
193 769 3 -0.644013953625582 3
193 770 0 -0.422523877282458 2
193 770 1 -1.41984191074707 2
193 770 2 -1.86024173682404 2
193 770 3 0.273262415701319 3
193 771 0 -0.954543922151025 1
193 771 1 1.13652478765272 3
193 771 2 -0.808123578104741 1
193 771 3 -1.49751537985624 2
193 772 0 1.65373131239573 3
193 772 1 0.511522911357647 3
193 772 2 2.5191933063377 3
193 772 3 0.517972156393382 3
194 773 0 0.56747515629909 2
194 773 1 -0.893150089873754 2
194 773 2 1.31517449989199 3
194 773 3 -1.20114972400127 3
194 774 0 -0.982182616226226 2
194 774 1 1.55496218164813 3
194 774 2 1.78865047246709 3
194 774 3 0.489391878395419 3
194 775 0 -0.661224014756956 1
194 775 1 0.259898005035984 3
194 775 2 0.471731539567247 3
194 775 3 -0.604605175973156 3
194 776 0 -0.0345465672264404 3
194 776 1 0.382060951952225 3
194 776 2 0.351068584456116 3
194 776 3 1.76508832234668 3
195 777 0 -0.242933201281773 3
195 777 1 0.201250306828373 3
195 777 2 1.35822498966151 3
195 777 3 0.920662789927471 3
195 778 0 0.525703823948512 3
195 778 1 -1.63358836341411 2
195 778 2 0.312202168169443 3
195 778 3 1.62072061648923 3
195 779 0 -0.845155058819149 1
195 779 1 0.462876706541804 2
195 779 2 -0.848888521479447 3
195 779 3 -1.93898152665481 3
195 780 0 -0.199323193280128 2
195 780 1 -2.24826491097062 1
195 780 2 1.41426987165796 2
195 780 3 -2.13354132106312 2
196 781 0 0.531214091085892 1
196 781 1 0.317896619071944 1
196 781 2 0.45728086181732 3
196 781 3 -0.513179567472628 2
196 782 0 1.5395584710706 1
196 782 1 0.0261122800589284 1
196 782 2 0.610950270895841 2
196 782 3 -0.397796069773001 2
196 783 0 -0.945870881926915 2
196 783 1 1.13573112086374 2
196 783 2 1.00730223458868 3
196 783 3 -0.335842780373535 3
196 784 0 -0.662304402675475 1
196 784 1 -0.453017529642586 1
196 784 2 1.68287718934901 1
196 784 3 0.45819489140194 2
197 785 0 1.29502937079429 3
197 785 1 0.314952462801176 3
197 785 2 0.876478856742857 3
197 785 3 -0.250379159203749 3
197 786 0 -1.04492110282184 3
197 786 1 0.425394550359875 1
197 786 2 0.155785254693555 3
197 786 3 -0.239852820421814 3
197 787 0 -0.0334275664215125 1
197 787 1 -0.00785432539831971 2
197 787 2 0.741266796428175 3
197 787 3 0.948387879799122 3
197 788 0 0.933059705718526 2
197 788 1 -0.997104385212395 2
197 788 2 0.461226786272157 3
197 788 3 0.576296337932987 3
198 789 0 -0.282733008857732 3
198 789 1 0.981148390124521 3
198 789 2 -0.554802939363546 3
198 789 3 0.258980008926834 3
198 790 0 0.601548107005824 1
198 790 1 -0.0168442370002523 1
198 790 2 -1.15536455520692 3
198 790 3 1.01371168560696 3
198 791 0 0.505927825594185 1
198 791 1 0.518771295336409 3
198 791 2 -0.996321184791064 3
198 791 3 -1.4559086602277 3
198 792 0 -1.03861716017615 3
198 792 1 0.60365968356147 3
198 792 2 -0.0143606745844424 3
198 792 3 0.36451256330275 3
199 793 0 0.313813944850766 2
199 793 1 0.956937209394934 2
199 793 2 0.93148527872006 3
199 793 3 0.568936576797079 3
199 794 0 -1.6027386510423 1
199 794 1 -0.123914183412311 2
199 794 2 -1.10501931706037 3
199 794 3 0.714409336888711 2
199 795 0 -0.674184707709072 2
199 795 1 0.662532352062659 3
199 795 2 0.0555986576621895 1
199 795 3 1.52010630380923 3
199 796 0 -0.845544995326027 1
199 796 1 -0.603846392228153 1
199 796 2 1.92478681107222 1
199 796 3 -0.811838379818528 1
200 797 0 -0.596899512949352 3
200 797 1 -0.516585571004797 3
200 797 2 -0.890370206205892 3
200 797 3 -1.72262697479506 3
200 798 0 1.11767707221287 3
200 798 1 -0.0155329034520163 1
200 798 2 1.74671271208596 2
200 798 3 -1.10755489832169 1
200 799 0 -0.185824232648281 1
200 799 1 0.504718641914567 3
200 799 2 -0.546349624634608 3
200 799 3 0.701369340911312 3
200 800 0 -0.699933848456231 1
200 800 1 -1.32554793604341 1
200 800 2 0.130932209702988 2
200 800 3 1.35938050983894 2
201 801 0 -0.236610611805881 2
201 801 1 -0.975113398977798 3
201 801 2 1.44162995442637 3
201 801 3 0.193336975065363 3
201 802 0 0.14839705574291 2
201 802 1 0.126616712763912 3
201 802 2 0.303208730290931 3
201 802 3 0.303391120294563 3
201 803 0 0.413212114194864 3
201 803 1 0.284136838242414 3
201 803 2 0.773268900727237 3
201 803 3 0.503064803738892 3
201 804 0 -0.0634042633860074 3
201 804 1 0.888131744015068 3
201 804 2 0.284531321233259 3
201 804 3 1.60209048510578 3
202 805 0 0.953895785130021 3
202 805 1 0.301431595185385 1
202 805 2 -0.348142081777674 3
202 805 3 -0.482476448247898 2
202 806 0 0.0660633517563512 3
202 806 1 -0.112379100260771 1
202 806 2 1.41456208698818 3
202 806 3 -1.17517492503843 3
202 807 0 0.212744033467793 3
202 807 1 0.0634347052735499 3
202 807 2 1.19177733530439 3
202 807 3 0.367705755445444 3
202 808 0 -0.415516979355213 1
202 808 1 -1.3474750985715 1
202 808 2 0.107497268515158 2
202 808 3 0.144793412902546 2
203 809 0 1.52780395024621 3
203 809 1 -0.582986619221035 3
203 809 2 0.265416415456547 3
203 809 3 -0.0634690964473918 3
203 810 0 -1.69037187050113 1
203 810 1 -1.36994177944145 1
203 810 2 -0.380233259552992 1
203 810 3 -0.230600074538419 2
203 811 0 0.797131858384228 3
203 811 1 -1.41062303825222 3
203 811 2 0.068910015307507 3
203 811 3 0.118091851670401 3
203 812 0 2.01805881603594 1
203 812 1 0.94303632618045 3
203 812 2 -0.328547156058001 2
203 812 3 -0.998220459165055 2
204 813 0 -0.369909932146124 2
204 813 1 -1.88897825837809 2
204 813 2 0.859283810263105 3
204 813 3 -1.94046924936219 3
204 814 0 0.424858122003869 2
204 814 1 0.289259008456371 2
204 814 2 1.123676910555 3
204 814 3 1.27914785014232 3
204 815 0 -0.300678182374678 2
204 815 1 -0.132831358513744 3
204 815 2 -0.292360114340127 3
204 815 3 -0.644312890145169 2
204 816 0 -0.833967220761838 1
204 816 1 0.636367842715993 3
204 816 2 0.602366561680705 2
204 816 3 -0.223060166529147 2
205 817 0 -0.261783291116571 3
205 817 1 -1.01028860366309 2
205 817 2 -0.521814913883686 3
205 817 3 0.755418689437146 3
205 818 0 -0.463585479128181 3
205 818 1 -1.58445701767078 2
205 818 2 -1.11365040629617 3
205 818 3 0.27336650296819 3
205 819 0 -0.142818588864131 1
205 819 1 0.278367819958811 2
205 819 2 0.29401231036593 2
205 819 3 1.82041769332529 3
205 820 0 0.278053494740837 2
205 820 1 0.813644291325868 2
205 820 2 0.397457455845802 2
205 820 3 -2.4040389250655 3
206 821 0 0.27956252438218 3
206 821 1 -0.768558627675191 3
206 821 2 -0.940629029598371 3
206 821 3 -1.39912075389482 3
206 822 0 -0.664342307168153 1
206 822 1 0.209245313511432 1
206 822 2 -0.390030882368464 2
206 822 3 -2.30885031386949 2
206 823 0 -0.80297427613349 3
206 823 1 0.381220539575369 3
206 823 2 0.501643992242433 3
206 823 3 -1.60999026931991 3
206 824 0 0.47421904674072 3
206 824 1 -0.773142744684621 3
206 824 2 -0.182610010738036 3
206 824 3 -0.499636524294224 3
207 825 0 -0.0821901478650168 2
207 825 1 -0.875527804712103 3
207 825 2 -0.627187683848553 2
207 825 3 -1.28730268396704 2
207 826 0 -0.851542928976967 2
207 826 1 1.3640491878757 3
207 826 2 1.20774409695049 2
207 826 3 -1.16299706588245 2
207 827 0 -0.637781956578576 3
207 827 1 -0.84078880608912 3
207 827 2 -0.0564503424853265 3
207 827 3 1.59840802159222 3
207 828 0 -1.77580335511484 1
207 828 1 0.839420581130697 2
207 828 2 -1.42254747733095 1
207 828 3 1.65221931196691 3
208 829 0 1.12212102010824 3
208 829 1 -1.4091744445915 1
208 829 2 -1.79999099400193 2
208 829 3 -1.00983794956554 2
208 830 0 -0.864196333941533 2
208 830 1 0.768495959838951 3
208 830 2 -1.63016507456026 3
208 830 3 0.800253132717534 3
208 831 0 -0.241173443836601 3
208 831 1 1.8556737409581 3
208 831 2 -0.0562393990908607 3
208 831 3 -1.19138737958055 3
208 832 0 1.57992939577456 3
208 832 1 1.76947315905132 3
208 832 2 -3.38448634202775 3
208 832 3 1.01541790103186 3
209 833 0 -0.842976293802085 1
209 833 1 -1.69138759055778 1
209 833 2 0.928819286302872 1
209 833 3 0.724760924869535 1
209 834 0 0.187938950098551 1
209 834 1 -2.15371255644019 1
209 834 2 -0.24759062975988 3
209 834 3 1.32767397978409 2
209 835 0 0.0646937040332065 2
209 835 1 -4.48376174862683 3
209 835 2 0.826164841682505 3
209 835 3 0.570677102866218 3
209 836 0 -0.13075644556532 3
209 836 1 -0.731116255321227 3
209 836 2 1.1239441832112 3
209 836 3 -1.01227086110241 3
210 837 0 -0.993671443221388 3
210 837 1 -0.492921644299654 3
210 837 2 -1.79933624451137 3
210 837 3 0.342109672135049 3
210 838 0 -0.83648628510759 3
210 838 1 -0.595949257186756 3
210 838 2 2.27633086720367 3
210 838 3 1.47319588891123 3
210 839 0 1.49969907010544 3
210 839 1 1.1744090197632 3
210 839 2 -2.31732680770422 3
210 839 3 0.0330201345352944 3
210 840 0 -1.27712263094312 1
210 840 1 0.148174988819444 1
210 840 2 -0.00712126903219818 1
210 840 3 -0.415755995796309 1
211 841 0 -0.882932074600923 1
211 841 1 -1.59709199484439 3
211 841 2 -1.23097279563695 1
211 841 3 -2.0011286945872 2
211 842 0 0.531168486287467 1
211 842 1 -0.0702037065479747 1
211 842 2 -1.64380672600602 1
211 842 3 -0.128600089405598 2
211 843 0 0.0481326454622731 1
211 843 1 -1.12646367636805 2
